sample_index,time_from_start_s,Right_Shoulder_Pitch_Joint,Right_Shoulder_Roll_Joint,Right_Shoulder_Yaw_Joint,Right_Elbow_Pitch_Joint,Right_Wrist_Yaw_Joint,Right_Wrist_Roll_Joint,Right_Wrist_Pitch_Joint
3531,353.100000,0.697415427,0.129024193,-0.036816598,0.454659607,0.860827015,0.355878979,0.480526877
3532,353.200000,0.697415555,0.129026997,-0.036813046,0.454678509,0.860818841,0.355870874,0.480514777
3533,353.300000,0.697415684,0.129029800,-0.036809495,0.454697412,0.860810668,0.355862769,0.480502677
3534,353.400000,0.697415813,0.129032604,-0.036805943,0.454716314,0.860802494,0.355854664,0.480490577
3535,353.500000,0.697415942,0.129035408,-0.036802392,0.454735217,0.860794321,0.355846559,0.480478477
3536,353.600000,0.697416071,0.129038212,-0.036798840,0.454754119,0.860786147,0.355838454,0.480466377
3537,353.700000,0.697416199,0.129041016,-0.036795289,0.454773022,0.860777973,0.355830349,0.480454277
3538,353.800000,0.697416328,0.129043820,-0.036791737,0.454791924,0.860769800,0.355822244,0.480442177
3539,353.900000,0.697416457,0.129046624,-0.036788186,0.454810827,0.860761626,0.355814139,0.480430078
3540,354.000000,0.697416586,0.129049428,-0.036784634,0.454829729,0.860753453,0.355806034,0.480417978
3541,354.100000,0.697416714,0.129052231,-0.036781083,0.454848631,0.860745279,0.355797929,0.480405878
3542,354.200000,0.697416843,0.129055035,-0.036777531,0.454867534,0.860737106,0.355789824,0.480393778
3543,354.300000,0.697416972,0.129057839,-0.036773980,0.454886436,0.860728932,0.355781719,0.480381678
3544,354.400000,0.697417101,0.129060643,-0.036770428,0.454905339,0.860720758,0.355773614,0.480369578
3545,354.500000,0.697417229,0.129063447,-0.036766876,0.454924241,0.860712585,0.355765509,0.480357478
3546,354.600000,0.697417358,0.129066251,-0.036763325,0.454943144,0.860704411,0.355757404,0.480345378
3547,354.700000,0.697417487,0.129069055,-0.036759773,0.454962046,0.860696238,0.355749299,0.480333278
3548,354.800000,0.697417616,0.129071858,-0.036756222,0.454980949,0.860688064,0.355741194,0.480321178
3549,354.900000,0.697417745,0.129074662,-0.036752670,0.454999851,0.860679890,0.355733089,0.480309078
3550,355.000000,0.697417873,0.129077466,-0.036749119,0.455018753,0.860671717,0.355724984,0.480296978
3551,355.100000,0.697418002,0.129080270,-0.036745567,0.455037656,0.860663543,0.355716879,0.480284878
3552,355.200000,0.697418131,0.129083074,-0.036742016,0.455056558,0.860655370,0.355708775,0.480272778
3553,355.300000,0.697418260,0.129085878,-0.036738464,0.455075461,0.860647196,0.355700670,0.480260678
3554,355.400000,0.697418388,0.129088682,-0.036734913,0.455094363,0.860639023,0.355692565,0.480248578
3555,355.500000,0.697418517,0.129091486,-0.036731361,0.455113266,0.860630849,0.355684460,0.480236478
3556,355.600000,0.697418646,0.129094289,-0.036727810,0.455132168,0.860622675,0.355676355,0.480224378
3557,355.700000,0.697418775,0.129097093,-0.036724258,0.455151071,0.860614502,0.355668250,0.480212278
3558,355.800000,0.697413125,0.129099453,-0.036721270,0.455166954,0.860607621,0.355688980,0.480195036
3559,355.900000,0.697391684,0.129100600,-0.036719820,0.455174589,0.860604273,0.355788508,0.480163742
3560,356.000000,0.697370243,0.129101747,-0.036718371,0.455182223,0.860600925,0.355888036,0.480132449
3561,356.100000,0.697348802,0.129102894,-0.036716921,0.455189857,0.860597577,0.355987564,0.480101155
3562,356.200000,0.697327361,0.129104040,-0.036715471,0.455197491,0.860594229,0.356087092,0.480069861
3563,356.300000,0.697305920,0.129105187,-0.036714022,0.455205126,0.860590881,0.356186620,0.480038568
3564,356.400000,0.697284479,0.129106334,-0.036712572,0.455212760,0.860587533,0.356286148,0.480007274
3565,356.500000,0.697263038,0.129107481,-0.036711123,0.455220394,0.860584185,0.356385676,0.479975980
3566,356.600000,0.697241598,0.129108627,-0.036709673,0.455228028,0.860580837,0.356485204,0.479944686
3567,356.700000,0.697220157,0.129109774,-0.036708224,0.455235663,0.860577489,0.356584732,0.479913393
3568,356.800000,0.697198716,0.129110921,-0.036706774,0.455243297,0.860574141,0.356684260,0.479882099
3569,356.900000,0.697177275,0.129112068,-0.036705324,0.455250931,0.860570793,0.356783788,0.479850805
3570,357.000000,0.697155834,0.129113214,-0.036703875,0.455258565,0.860567445,0.356883316,0.479819511
3571,357.100000,0.697134393,0.129114361,-0.036702425,0.455266200,0.860564098,0.356982844,0.479788218
3572,357.200000,0.697112952,0.129115508,-0.036700976,0.455273834,0.860560750,0.357082372,0.479756924
3573,357.300000,0.697091511,0.129116655,-0.036699526,0.455281468,0.860557402,0.357181900,0.479725630
3574,357.400000,0.697070070,0.129117801,-0.036698077,0.455289103,0.860554054,0.357281428,0.479694336
3575,357.500000,0.697048629,0.129118948,-0.036696627,0.455296737,0.860550706,0.357380956,0.479663043
3576,357.600000,0.697027188,0.129120095,-0.036695177,0.455304371,0.860547358,0.357480484,0.479631749
3577,357.700000,0.697005747,0.129121242,-0.036693728,0.455312005,0.860544010,0.357580012,0.479600455
3578,357.800000,0.696984307,0.129122389,-0.036692278,0.455319640,0.860540662,0.357679540,0.479569161
3579,357.900000,0.696962866,0.129123535,-0.036690829,0.455327274,0.860537314,0.357779068,0.479537868
3580,358.000000,0.696941425,0.129124682,-0.036689379,0.455334908,0.860533966,0.357878596,0.479506574
3581,358.100000,0.696919984,0.129125829,-0.036687930,0.455342542,0.860530618,0.357978125,0.479475280
3582,358.200000,0.696898543,0.129126976,-0.036686480,0.455350177,0.860527270,0.358077653,0.479443987
3583,358.300000,0.696877102,0.129128122,-0.036685030,0.455357811,0.860523922,0.358177181,0.479412693
3584,358.400000,0.696855661,0.129129269,-0.036683581,0.455365445,0.860520574,0.358276709,0.479381399
3585,358.500000,0.696834220,0.129130416,-0.036682131,0.455373080,0.860517226,0.358376237,0.479350105
3586,358.600000,0.696813346,0.129131541,-0.036680709,0.455380570,0.860513941,0.358482994,0.479318011
3587,358.700000,0.696809667,0.129132016,-0.036680109,0.455383708,0.860512554,0.358808874,0.479261656
3588,358.800000,0.696805988,0.129132491,-0.036679510,0.455386846,0.860511167,0.359134755,0.479205301
3589,358.900000,0.696802308,0.129132966,-0.036678910,0.455389984,0.860509780,0.359460636,0.479148946
3590,359.000000,0.696798629,0.129133441,-0.036678310,0.455393122,0.860508393,0.359786516,0.479092591
3591,359.100000,0.696794950,0.129133916,-0.036677711,0.455396260,0.860507006,0.360112397,0.479036237
3592,359.200000,0.696791270,0.129134391,-0.036677111,0.455399398,0.860505619,0.360438277,0.478979882
3593,359.300000,0.696787591,0.129134866,-0.036676511,0.455402536,0.860504233,0.360764158,0.478923527
3594,359.400000,0.696783911,0.129135341,-0.036675912,0.455405674,0.860502846,0.361090039,0.478867172
3595,359.500000,0.696780232,0.129135816,-0.036675312,0.455408811,0.860501459,0.361415919,0.478810817
3596,359.600000,0.696776553,0.129136291,-0.036674713,0.455411949,0.860500072,0.361741800,0.478754462
3597,359.700000,0.696772873,0.129136766,-0.036674113,0.455415087,0.860498685,0.362067681,0.478698107
3598,359.800000,0.696769194,0.129137241,-0.036673513,0.455418225,0.860497298,0.362393561,0.478641752
3599,359.900000,0.696765514,0.129137716,-0.036672914,0.455421363,0.860495911,0.362719442,0.478585397
3600,360.000000,0.696761835,0.129138191,-0.036672314,0.455424501,0.860494524,0.363045323,0.478529042
3601,360.100000,0.696758156,0.129138666,-0.036671714,0.455427639,0.860493137,0.363371203,0.478472687
3602,360.200000,0.696754476,0.129139141,-0.036671115,0.455430777,0.860491751,0.363697084,0.478416332
3603,360.300000,0.696750797,0.129139616,-0.036670515,0.455433915,0.860490364,0.364022965,0.478359977
3604,360.400000,0.696747118,0.129140090,-0.036669916,0.455437053,0.860488977,0.364348845,0.478303623
3605,360.500000,0.696743438,0.129140565,-0.036669316,0.455440191,0.860487590,0.364674726,0.478247268
3606,360.600000,0.696739759,0.129141040,-0.036668716,0.455443328,0.860486203,0.365000607,0.478190913
3607,360.700000,0.696736079,0.129141515,-0.036668117,0.455446466,0.860484816,0.365326487,0.478134558
3608,360.800000,0.696732400,0.129141990,-0.036667517,0.455449604,0.860483429,0.365652368,0.478078203
3609,360.900000,0.696728721,0.129142465,-0.036666917,0.455452742,0.860482042,0.365978249,0.478021848
3610,361.000000,0.696725041,0.129142940,-0.036666318,0.455455880,0.860480656,0.366304129,0.477965493
3611,361.100000,0.696721362,0.129143415,-0.036665718,0.455459018,0.860479269,0.366630010,0.477909138
3612,361.200000,0.696717682,0.129143890,-0.036665119,0.455462156,0.860477882,0.366955891,0.477852783
3613,361.300000,0.696714003,0.129144365,-0.036664519,0.455465294,0.860476495,0.367281771,0.477796428
3614,361.400000,0.696710324,0.129144840,-0.036663919,0.455468432,0.860475108,0.367607652,0.477740073
3615,361.500000,0.696718408,0.129124291,-0.036663587,0.455470168,0.860443409,0.368104978,0.477706321
3616,361.600000,0.696729507,0.129098353,-0.036663322,0.455471546,0.860403941,0.368646251,0.477678363
3617,361.700000,0.696740606,0.129072414,-0.036663058,0.455472923,0.860364473,0.369187525,0.477650404
3618,361.800000,0.696751706,0.129046476,-0.036662793,0.455474301,0.860325004,0.369728798,0.477622446
3619,361.900000,0.696762805,0.129020538,-0.036662529,0.455475678,0.860285536,0.370270071,0.477594487
3620,362.000000,0.696773904,0.128994600,-0.036662264,0.455477055,0.860246068,0.370811345,0.477566529
3621,362.100000,0.696785004,0.128968661,-0.036662000,0.455478433,0.860206599,0.371352618,0.477538570
3622,362.200000,0.696796103,0.128942723,-0.036661736,0.455479810,0.860167131,0.371893891,0.477510612
3623,362.300000,0.696807203,0.128916785,-0.036661471,0.455481187,0.860127662,0.372435164,0.477482654
3624,362.400000,0.696818302,0.128890847,-0.036661207,0.455482565,0.860088194,0.372976438,0.477454695
3625,362.500000,0.696829401,0.128864908,-0.036660942,0.455483942,0.860048726,0.373517711,0.477426737
3626,362.600000,0.696840501,0.128838970,-0.036660678,0.455485320,0.860009257,0.374058984,0.477398778
3627,362.700000,0.696851600,0.128813032,-0.036660414,0.455486697,0.859969789,0.374600258,0.477370820
3628,362.800000,0.696862699,0.128787094,-0.036660149,0.455488074,0.859930320,0.375141531,0.477342862
3629,362.900000,0.696873799,0.128761155,-0.036659885,0.455489452,0.859890852,0.375682804,0.477314903
3630,363.000000,0.696884898,0.128735217,-0.036659620,0.455490829,0.859851384,0.376224078,0.477286945
3631,363.100000,0.696895997,0.128709279,-0.036659356,0.455492207,0.859811915,0.376765351,0.477258986
3632,363.200000,0.696907097,0.128683341,-0.036659091,0.455493584,0.859772447,0.377306624,0.477231028
3633,363.300000,0.696918196,0.128657402,-0.036658827,0.455494961,0.859732979,0.377847897,0.477203069
3634,363.400000,0.696929295,0.128631464,-0.036658563,0.455496339,0.859693510,0.378389171,0.477175111
3635,363.500000,0.696940395,0.128605526,-0.036658298,0.455497716,0.859654042,0.378930444,0.477147153
3636,363.600000,0.696951494,0.128579587,-0.036658034,0.455499094,0.859614573,0.379471717,0.477119194
3637,363.700000,0.696962594,0.128553649,-0.036657769,0.455500471,0.859575105,0.380012991,0.477091236
3638,363.800000,0.696973693,0.128527711,-0.036657505,0.455501848,0.859535637,0.380554264,0.477063277
3639,363.900000,0.696984792,0.128501773,-0.036657241,0.455503226,0.859496168,0.381095537,0.477035319
3640,364.000000,0.696995892,0.128475834,-0.036656976,0.455504603,0.859456700,0.381636810,0.477007361
3641,364.100000,0.697006991,0.128449896,-0.036656712,0.455505981,0.859417232,0.382178084,0.476979402
3642,364.200000,0.697018090,0.128423958,-0.036656447,0.455507358,0.859377763,0.382719357,0.476951444
3643,364.300000,0.697032922,0.128391186,-0.036656280,0.455508231,0.859352762,0.383214711,0.476939065
3644,364.400000,0.697050685,0.128353045,-0.036656188,0.455508707,0.859339127,0.383673986,0.476938926
3645,364.500000,0.697068449,0.128314904,-0.036656097,0.455509183,0.859325492,0.384133260,0.476938788
3646,364.600000,0.697086213,0.128276763,-0.036656006,0.455509659,0.859311858,0.384592535,0.476938650
3647,364.700000,0.697103976,0.128238621,-0.036655914,0.455510135,0.859298223,0.385051810,0.476938512
3648,364.800000,0.697121740,0.128200480,-0.036655823,0.455510611,0.859284588,0.385511084,0.476938373
3649,364.900000,0.697139504,0.128162339,-0.036655731,0.455511087,0.859270954,0.385970359,0.476938235
3650,365.000000,0.697157267,0.128124198,-0.036655640,0.455511563,0.859257319,0.386429633,0.476938097
3651,365.100000,0.697175031,0.128086057,-0.036655549,0.455512039,0.859243685,0.386888908,0.476937958
3652,365.200000,0.697192795,0.128047916,-0.036655457,0.455512515,0.859230050,0.387348182,0.476937820
3653,365.300000,0.697210558,0.128009775,-0.036655366,0.455512991,0.859216415,0.387807457,0.476937682
3654,365.400000,0.697228322,0.127971633,-0.036655274,0.455513467,0.859202781,0.388266732,0.476937544
3655,365.500000,0.697246085,0.127933492,-0.036655183,0.455513943,0.859189146,0.388726006,0.476937405
3656,365.600000,0.697263849,0.127895351,-0.036655092,0.455514419,0.859175511,0.389185281,0.476937267
3657,365.700000,0.697281613,0.127857210,-0.036655000,0.455514895,0.859161877,0.389644555,0.476937129
3658,365.800000,0.697299376,0.127819069,-0.036654909,0.455515371,0.859148242,0.390103830,0.476936991
3659,365.900000,0.697317140,0.127780928,-0.036654817,0.455515847,0.859134608,0.390563105,0.476936852
3660,366.000000,0.697334904,0.127742787,-0.036654726,0.455516323,0.859120973,0.391022379,0.476936714
3661,366.100000,0.697352667,0.127704646,-0.036654634,0.455516799,0.859107338,0.391481654,0.476936576
3662,366.200000,0.697370431,0.127666504,-0.036654543,0.455517275,0.859093704,0.391940928,0.476936438
3663,366.300000,0.697388195,0.127628363,-0.036654452,0.455517751,0.859080069,0.392400203,0.476936299
3664,366.400000,0.697405958,0.127590222,-0.036654360,0.455518227,0.859066434,0.392859477,0.476936161
3665,366.500000,0.697423722,0.127552081,-0.036654269,0.455518703,0.859052800,0.393318752,0.476936023
3666,366.600000,0.697441486,0.127513940,-0.036654177,0.455519179,0.859039165,0.393778027,0.476935885
3667,366.700000,0.697459249,0.127475799,-0.036654086,0.455519655,0.859025530,0.394237301,0.476935746
3668,366.800000,0.697477013,0.127437658,-0.036653995,0.455520131,0.859011896,0.394696576,0.476935608
3669,366.900000,0.697494777,0.127399516,-0.036653903,0.455520607,0.858998261,0.395155850,0.476935470
3670,367.000000,0.697512540,0.127361375,-0.036653812,0.455521083,0.858984627,0.395615125,0.476935331
3671,367.100000,0.697528633,0.127324328,-0.036653738,0.455521469,0.858975760,0.396011938,0.476943879
3672,367.200000,0.697541239,0.127289561,-0.036653699,0.455521666,0.858976841,0.396278447,0.476970545
3673,367.300000,0.697553846,0.127254794,-0.036653661,0.455521864,0.858977922,0.396544956,0.476997212
3674,367.400000,0.697566453,0.127220027,-0.036653623,0.455522061,0.858979003,0.396811466,0.477023878
3675,367.500000,0.697579059,0.127185261,-0.036653585,0.455522258,0.858980083,0.397077975,0.477050545
3676,367.600000,0.697591666,0.127150494,-0.036653547,0.455522456,0.858981164,0.397344484,0.477077211
3677,367.700000,0.697604272,0.127115727,-0.036653509,0.455522653,0.858982245,0.397610993,0.477103878
3678,367.800000,0.697616879,0.127080960,-0.036653471,0.455522851,0.858983326,0.397877502,0.477130544
3679,367.900000,0.697629486,0.127046194,-0.036653432,0.455523048,0.858984407,0.398144012,0.477157211
3680,368.000000,0.697642092,0.127011427,-0.036653394,0.455523245,0.858985488,0.398410521,0.477183877
3681,368.100000,0.697654699,0.126976660,-0.036653356,0.455523443,0.858986568,0.398677030,0.477210544
3682,368.200000,0.697667305,0.126941893,-0.036653318,0.455523640,0.858987649,0.398943539,0.477237210
3683,368.300000,0.697679912,0.126907126,-0.036653280,0.455523837,0.858988730,0.399210049,0.477263877
3684,368.400000,0.697692518,0.126872360,-0.036653242,0.455524035,0.858989811,0.399476558,0.477290543
3685,368.500000,0.697705125,0.126837593,-0.036653204,0.455524232,0.858990892,0.399743067,0.477317210
3686,368.600000,0.697717732,0.126802826,-0.036653165,0.455524430,0.858991973,0.400009576,0.477343877
3687,368.700000,0.697730338,0.126768059,-0.036653127,0.455524627,0.858993053,0.400276085,0.477370543
3688,368.800000,0.697742945,0.126733293,-0.036653089,0.455524824,0.858994134,0.400542595,0.477397210
3689,368.900000,0.697755551,0.126698526,-0.036653051,0.455525022,0.858995215,0.400809104,0.477423876
3690,369.000000,0.697768158,0.126663759,-0.036653013,0.455525219,0.858996296,0.401075613,0.477450543
3691,369.100000,0.697780765,0.126628992,-0.036652975,0.455525416,0.858997377,0.401342122,0.477477209
3692,369.200000,0.697793371,0.126594226,-0.036652937,0.455525614,0.858998457,0.401608631,0.477503876
3693,369.300000,0.697805978,0.126559459,-0.036652898,0.455525811,0.858999538,0.401875141,0.477530542
3694,369.400000,0.697818584,0.126524692,-0.036652860,0.455526009,0.859000619,0.402141650,0.477557209
3695,369.500000,0.697831191,0.126489925,-0.036652822,0.455526206,0.859001700,0.402408159,0.477583875
3696,369.600000,0.697843797,0.126455159,-0.036652784,0.455526403,0.859002781,0.402674668,0.477610542
3697,369.700000,0.697856404,0.126420392,-0.036652746,0.455526601,0.859003862,0.402941178,0.477637208
3698,369.800000,0.697869011,0.126385625,-0.036652708,0.455526798,0.859004942,0.403207687,0.477663875
3699,369.900000,0.697880967,0.126348169,-0.036652672,0.455526985,0.859008564,0.403459985,0.477689166
3700,370.000000,0.697886185,0.126282860,-0.036652656,0.455527068,0.859038493,0.403565114,0.477700214
3701,370.100000,0.697891403,0.126217552,-0.036652640,0.455527150,0.859068422,0.403670244,0.477711261
3702,370.200000,0.697896621,0.126152243,-0.036652624,0.455527232,0.859098351,0.403775373,0.477722309
3703,370.300000,0.697901839,0.126086935,-0.036652608,0.455527314,0.859128280,0.403880502,0.477733356
3704,370.400000,0.697907058,0.126021626,-0.036652592,0.455527397,0.859158209,0.403985632,0.477744404
3705,370.500000,0.697912276,0.125956318,-0.036652577,0.455527479,0.859188138,0.404090761,0.477755452
3706,370.600000,0.697917494,0.125891009,-0.036652561,0.455527561,0.859218067,0.404195891,0.477766499
3707,370.700000,0.697922712,0.125825701,-0.036652545,0.455527644,0.859247996,0.404301020,0.477777547
3708,370.800000,0.697927931,0.125760392,-0.036652529,0.455527726,0.859277925,0.404406150,0.477788595
3709,370.900000,0.697933149,0.125695084,-0.036652513,0.455527808,0.859307854,0.404511279,0.477799642
3710,371.000000,0.697938367,0.125629775,-0.036652497,0.455527891,0.859337783,0.404616408,0.477810690
3711,371.100000,0.697943585,0.125564467,-0.036652482,0.455527973,0.859367712,0.404721538,0.477821738
3712,371.200000,0.697948804,0.125499158,-0.036652466,0.455528055,0.859397641,0.404826667,0.477832785
3713,371.300000,0.697954022,0.125433850,-0.036652450,0.455528138,0.859427570,0.404931797,0.477843833
3714,371.400000,0.697959240,0.125368541,-0.036652434,0.455528220,0.859457499,0.405036926,0.477854881
3715,371.500000,0.697964458,0.125303233,-0.036652418,0.455528302,0.859487428,0.405142055,0.477865928
3716,371.600000,0.697969677,0.125237924,-0.036652402,0.455528384,0.859517357,0.405247185,0.477876976
3717,371.700000,0.697974895,0.125172616,-0.036652387,0.455528467,0.859547286,0.405352314,0.477888023
3718,371.800000,0.697980113,0.125107307,-0.036652371,0.455528549,0.859577215,0.405457444,0.477899071
3719,371.900000,0.697985331,0.125041999,-0.036652355,0.455528631,0.859607144,0.405562573,0.477910119
3720,372.000000,0.697990550,0.124976690,-0.036652339,0.455528714,0.859637073,0.405667703,0.477921166
3721,372.100000,0.697995768,0.124911382,-0.036652323,0.455528796,0.859667002,0.405772832,0.477932214
3722,372.200000,0.698000986,0.124846073,-0.036652307,0.455528878,0.859696931,0.405877961,0.477943262
3723,372.300000,0.698006204,0.124780765,-0.036652292,0.455528961,0.859726860,0.405983091,0.477954309
3724,372.400000,0.698011422,0.124715456,-0.036652276,0.455529043,0.859756789,0.406088220,0.477965357
3725,372.500000,0.698016641,0.124650148,-0.036652260,0.455529125,0.859786718,0.406193350,0.477976405
3726,372.600000,0.698021859,0.124584839,-0.036652244,0.455529208,0.859816647,0.406298479,0.477987452
3727,372.700000,0.698027077,0.124519531,-0.036652228,0.455529290,0.859846576,0.406403608,0.477998500
3728,372.800000,0.698029693,0.124445698,-0.036652220,0.455529331,0.859861592,0.406403396,0.478004041
3729,372.900000,0.698031856,0.124370385,-0.036652214,0.455529365,0.859874019,0.406384898,0.478008626
3730,373.000000,0.698034020,0.124295073,-0.036652208,0.455529398,0.859886446,0.406366399,0.478013211
3731,373.100000,0.698036184,0.124219760,-0.036652201,0.455529432,0.859898873,0.406347901,0.478017796
3732,373.200000,0.698038348,0.124144448,-0.036652195,0.455529466,0.859911301,0.406329403,0.478022381
3733,373.300000,0.698040511,0.124069135,-0.036652188,0.455529500,0.859923728,0.406310905,0.478026966
3734,373.400000,0.698042675,0.123993823,-0.036652182,0.455529534,0.859936155,0.406292406,0.478031551
3735,373.500000,0.698044839,0.123918510,-0.036652175,0.455529567,0.859948582,0.406273908,0.478036136
3736,373.600000,0.698047003,0.123843198,-0.036652169,0.455529601,0.859961009,0.406255410,0.478040721
3737,373.700000,0.698049166,0.123767885,-0.036652162,0.455529635,0.859973436,0.406236912,0.478045306
3738,373.800000,0.698051330,0.123692573,-0.036652156,0.455529669,0.859985863,0.406218413,0.478049891
3739,373.900000,0.698053494,0.123617260,-0.036652149,0.455529702,0.859998290,0.406199915,0.478054476
3740,374.000000,0.698055657,0.123541948,-0.036652143,0.455529736,0.860010718,0.406181417,0.478059061
3741,374.100000,0.698057821,0.123466635,-0.036652136,0.455529770,0.860023145,0.406162919,0.478063646
3742,374.200000,0.698059985,0.123391323,-0.036652130,0.455529804,0.860035572,0.406144420,0.478068231
3743,374.300000,0.698062149,0.123316010,-0.036652123,0.455529838,0.860047999,0.406125922,0.478072816
3744,374.400000,0.698064312,0.123240697,-0.036652117,0.455529871,0.860060426,0.406107424,0.478077401
3745,374.500000,0.698066476,0.123165385,-0.036652110,0.455529905,0.860072853,0.406088926,0.478081986
3746,374.600000,0.698068640,0.123090072,-0.036652104,0.455529939,0.860085280,0.406070427,0.478086571
3747,374.700000,0.698070804,0.123014760,-0.036652097,0.455529973,0.860097707,0.406051929,0.478091156
3748,374.800000,0.698072967,0.122939447,-0.036652091,0.455530007,0.860110135,0.406033431,0.478095741
3749,374.900000,0.698075131,0.122864135,-0.036652084,0.455530040,0.860122562,0.406014933,0.478100326
3750,375.000000,0.698077295,0.122788822,-0.036652078,0.455530074,0.860134989,0.405996434,0.478104911
3751,375.100000,0.698079458,0.122713510,-0.036652071,0.455530108,0.860147416,0.405977936,0.478109496
3752,375.200000,0.698081622,0.122638197,-0.036652065,0.455530142,0.860159843,0.405959438,0.478114081
3753,375.300000,0.698083786,0.122562885,-0.036652058,0.455530175,0.860172270,0.405940940,0.478118666
3754,375.400000,0.698085950,0.122487572,-0.036652052,0.455530209,0.860184697,0.405922441,0.478123251
3755,375.500000,0.698088113,0.122412260,-0.036652045,0.455530243,0.860197125,0.405903943,0.478127836
3756,375.600000,0.698089494,0.122358094,-0.036609338,0.455530265,0.860205052,0.405837742,0.478130761
3757,375.700000,0.698090387,0.122317104,-0.036540025,0.455530280,0.860210175,0.405741820,0.478132653
3758,375.800000,0.698091280,0.122276115,-0.036470713,0.455530295,0.860215298,0.405645897,0.478134544
3759,375.900000,0.698092173,0.122235125,-0.036401400,0.455530309,0.860220421,0.405549975,0.478136435
3760,376.000000,0.698093066,0.122194135,-0.036332088,0.455530324,0.860225545,0.405454052,0.478138327
3761,376.100000,0.698093959,0.122153145,-0.036262775,0.455530339,0.860230668,0.405358130,0.478140218
3762,376.200000,0.698094852,0.122112155,-0.036193463,0.455530354,0.860235791,0.405262207,0.478142110
3763,376.300000,0.698095745,0.122071165,-0.036124150,0.455530368,0.860240915,0.405166285,0.478144001
3764,376.400000,0.698096638,0.122030175,-0.036054838,0.455530383,0.860246038,0.405070362,0.478145892
3765,376.500000,0.698097531,0.121989186,-0.035985525,0.455530398,0.860251161,0.404974440,0.478147784
3766,376.600000,0.698098424,0.121948196,-0.035916212,0.455530413,0.860256284,0.404878517,0.478149675
3767,376.700000,0.698099316,0.121907206,-0.035846900,0.455530428,0.860261408,0.404782595,0.478151567
3768,376.800000,0.698100209,0.121866216,-0.035777587,0.455530442,0.860266531,0.404686672,0.478153458
3769,376.900000,0.698101102,0.121825226,-0.035708275,0.455530457,0.860271654,0.404590750,0.478155349
3770,377.000000,0.698101995,0.121784236,-0.035638962,0.455530472,0.860276778,0.404494827,0.478157241
3771,377.100000,0.698102888,0.121743247,-0.035569650,0.455530487,0.860281901,0.404398905,0.478159132
3772,377.200000,0.698103781,0.121702257,-0.035500337,0.455530501,0.860287024,0.404302982,0.478161023
3773,377.300000,0.698104674,0.121661267,-0.035431025,0.455530516,0.860292147,0.404207060,0.478162915
3774,377.400000,0.698105567,0.121620277,-0.035361712,0.455530531,0.860297271,0.404111137,0.478164806
3775,377.500000,0.698106460,0.121579287,-0.035292400,0.455530546,0.860302394,0.404015215,0.478166698
3776,377.600000,0.698107353,0.121538297,-0.035223087,0.455530560,0.860307517,0.403919293,0.478168589
3777,377.700000,0.698108246,0.121497307,-0.035153774,0.455530575,0.860312641,0.403823370,0.478170480
3778,377.800000,0.698109139,0.121456318,-0.035084462,0.455530590,0.860317764,0.403727448,0.478172372
3779,377.900000,0.698110032,0.121415328,-0.035015149,0.455530605,0.860322887,0.403631525,0.478174263
3780,378.000000,0.698110925,0.121374338,-0.034945837,0.455530620,0.860328010,0.403535603,0.478176154
3781,378.100000,0.698111818,0.121333348,-0.034876524,0.455530634,0.860333134,0.403439680,0.478178046
3782,378.200000,0.698112711,0.121292358,-0.034807212,0.455530649,0.860338257,0.403343758,0.478179937
3783,378.300000,0.698113604,0.121251368,-0.034737899,0.455530664,0.860343380,0.403247835,0.478181829
3784,378.400000,0.698114296,0.121199100,-0.034596021,0.455533137,0.860347353,0.403160613,0.478183295
3785,378.500000,0.698114661,0.121128440,-0.034335824,0.455539617,0.860349449,0.403087578,0.478184069
3786,378.600000,0.698115026,0.121057781,-0.034075628,0.455546098,0.860351545,0.403014542,0.478184842
3787,378.700000,0.698115391,0.120987121,-0.033815431,0.455552579,0.860353641,0.402941506,0.478185616
3788,378.800000,0.698115757,0.120916462,-0.033555234,0.455559059,0.860355737,0.402868471,0.478186390
3789,378.900000,0.698116122,0.120845802,-0.033295037,0.455565540,0.860357834,0.402795435,0.478187163
3790,379.000000,0.698116487,0.120775143,-0.033034841,0.455572020,0.860359930,0.402722399,0.478187937
3791,379.100000,0.698116852,0.120704483,-0.032774644,0.455578501,0.860362026,0.402649364,0.478188711
3792,379.200000,0.698117217,0.120633824,-0.032514447,0.455584982,0.860364122,0.402576328,0.478189484
3793,379.300000,0.698117582,0.120563164,-0.032254250,0.455591462,0.860366218,0.402503292,0.478190258
3794,379.400000,0.698117948,0.120492505,-0.031994054,0.455597943,0.860368314,0.402430257,0.478191032
3795,379.500000,0.698118313,0.120421845,-0.031733857,0.455604424,0.860370411,0.402357221,0.478191805
3796,379.600000,0.698118678,0.120351186,-0.031473660,0.455610904,0.860372507,0.402284186,0.478192579
3797,379.700000,0.698119043,0.120280526,-0.031213463,0.455617385,0.860374603,0.402211150,0.478193353
3798,379.800000,0.698119408,0.120209867,-0.030953266,0.455623866,0.860376699,0.402138114,0.478194126
3799,379.900000,0.698119773,0.120139207,-0.030693070,0.455630346,0.860378795,0.402065079,0.478194900
3800,380.000000,0.698120139,0.120068548,-0.030432873,0.455636827,0.860380891,0.401992043,0.478195674
3801,380.100000,0.698120504,0.119997888,-0.030172676,0.455643307,0.860382988,0.401919007,0.478196447
